Order_ID,Customer_ID,Order_Date,Day,Month,Order_Time,Store_ID,Store_Location,Region,Product_Category,Product_Name,Size,Quantity,Unit_Price,Discount_%,Gross_Sales,GST_5%,Net_Sales,Payment_Method,Order_Type,Customer_Age_Group,Customer_Gender,Weather,Day_Type,Shift,Customer_Type,Loyalty_Member,Rating,Demand_Level
1537,CUST4442,19-11-2025,Wednesday,November,15:32,113,Bengaluru,South,Coffee,Americano,Tall,4,210,0,840,42,882,UPI,Takeaway,36-50,Male,Cloudy,Weekday,Evening,Returning,Yes,3,Medium
1538,CUST2299,19-07-2025,Saturday,July,16:19,103,Delhi,North,Tea,Green Tea,Grande,2,211,15,422,21.1,379.8,UPI,Takeaway,18-25,Female,Cloudy,Weekend,Afternoon,New,No,3,Low
1539,CUST9664,24-04-2025,Thursday,April,22:52,111,Hyderabad,South,Bakery,Butter Croissant,Venti,4,163,15,652,32.6,586.8,Card,Dine-In,18-25,Male,Sunny,Weekday,Morning,New,Yes,5,Low
1540,CUST8623,18-09-2025,Thursday,September,15:08,106,Mumbai,West,Coffee,Mocha,Tall,4,300,0,1200,60,1260,UPI,Delivery,36-50,Male,Cloudy,Weekday,Evening,New,Yes,3,Medium
1541,CUST6810,24-05-2025,Saturday,May,13:52,108,Hyderabad,South,Coffee,Cappuccino,Venti,1,258,5,258,12.9,258,Card,Delivery,36-50,Female,Sunny,Weekend,Afternoon,Returning,Yes,4,High
1542,CUST4502,22-08-2025,Friday,August,20:29,117,Hyderabad,South,Coffee,Espresso,Tall,3,188,5,564,28.2,564,Cash,Dine-In,50+,Female,Cloudy,Weekday,Afternoon,Returning,No,3,Low
1543,CUST9974,31-10-2025,Friday,October,12:34,119,Kochi,South,Tea,Green Tea,Venti,4,214,10,856,42.8,813.2,Card,Delivery,26-35,Female,Rainy,Weekday,Evening,New,Yes,4,Low
1544,CUST9278,22-11-2025,Saturday,November,22:41,109,Kochi,South,Bakery,Blueberry Muffin,Venti,5,192,15,960,48,864,Card,Delivery,36-50,Male,Cloudy,Weekend,Evening,New,No,5,High
1545,CUST4873,18-02-2025,Tuesday,February,15:44,102,Delhi,North,Bakery,Butter Croissant,Tall,2,166,15,332,16.6,298.8,UPI,Dine-In,50+,Male,Cloudy,Weekday,Evening,Returning,No,5,High
1546,CUST1757,03-07-2025,Thursday,July,14:12,102,Chennai,South,Coffee,Americano,Tall,5,200,10,1000,50,950,Cash,Delivery,36-50,Female,Cloudy,Weekday,Evening,New,Yes,3,High
1547,CUST6335,23-05-2025,Friday,May,18:14,116,Kochi,South,Bakery,Butter Croissant,Tall,1,149,5,149,7.45,149,UPI,Dine-In,26-35,Male,Cloudy,Weekday,Afternoon,New,Yes,4,Low
1548,CUST7342,26-10-2025,Sunday,October,09:56,116,Delhi,North,Frappuccino,Caramel Frappuccino,Tall,1,358,10,358,17.9,340.1,Cash,Delivery,50+,Female,Sunny,Weekend,Evening,Returning,No,5,Low
1549,CUST6248,06-07-2025,Sunday,July,10:23,120,Delhi,North,Coffee,Cappuccino,Tall,3,270,10,810,40.5,769.5,Cash,Takeaway,26-35,Female,Rainy,Weekend,Morning,Returning,No,3,Low
1550,CUST5362,21-11-2025,Friday,November,19:39,111,Kochi,South,Coffee,Cappuccino,Venti,2,254,5,508,25.4,508,Card,Dine-In,26-35,Male,Cloudy,Weekday,Morning,Returning,Yes,5,Medium
1551,CUST3789,07-09-2025,Sunday,September,17:41,107,Chennai,South,Coffee,Caffe Latte,Grande,1,293,5,293,14.65,293,UPI,Delivery,26-35,Male,Rainy,Weekend,Morning,New,Yes,3,Medium
1552,CUST2779,28-09-2025,Sunday,September,18:06,101,Chennai,South,Cold Beverage,Cold Brew,Venti,1,288,10,288,14.4,273.6,Cash,Takeaway,50+,Male,Cloudy,Weekend,Morning,New,Yes,3,Medium
1553,CUST1080,22-04-2025,Tuesday,April,12:18,110,Hyderabad,South,Coffee,Espresso,Tall,2,194,0,388,19.4,407.4,UPI,Dine-In,50+,Male,Cloudy,Weekday,Morning,New,Yes,5,Medium
1554,CUST8245,07-12-2025,Sunday,December,23:16,120,Chennai,South,Bakery,Butter Croissant,Venti,1,178,5,178,8.9,178,Cash,Dine-In,50+,Male,Rainy,Weekend,Afternoon,New,Yes,5,Low
1555,CUST8127,03-12-2025,Wednesday,December,11:18,107,Hyderabad,South,Tea,Green Tea,Grande,5,192,10,960,48,912,UPI,Delivery,26-35,Male,Sunny,Weekday,Evening,New,Yes,5,High
1556,CUST5462,13-11-2025,Thursday,November,17:24,103,Hyderabad,South,Coffee,Espresso,Tall,2,164,10,328,16.4,311.6,Card,Delivery,36-50,Female,Rainy,Weekday,Afternoon,New,No,5,Medium
1557,CUST8428,02-06-2025,Monday,June,22:59,109,Chennai,South,Tea,Green Tea,Tall,2,177,15,354,17.7,318.6,Card,Takeaway,50+,Male,Sunny,Weekday,Afternoon,Returning,No,3,Low
1558,CUST3860,31-05-2025,Saturday,May,07:36,111,Delhi,North,Tea,Green Tea,Tall,5,196,10,980,49,931,UPI,Delivery,50+,Female,Cloudy,Weekend,Evening,New,No,4,High
1559,CUST8310,22-04-2025,Tuesday,April,19:45,103,Mumbai,West,Coffee,Caffe Latte,Venti,3,284,15,852,42.6,766.8,UPI,Delivery,18-25,Female,Cloudy,Weekday,Afternoon,New,No,5,Medium
1560,CUST1216,01-04-2025,Tuesday,April,19:22,109,Kochi,South,Coffee,Mocha,Grande,4,294,0,1176,58.8,1234.8,UPI,Dine-In,26-35,Male,Sunny,Weekday,Morning,New,No,4,High
1561,CUST7498,30-01-2025,Thursday,January,05:13,101,Chennai,South,Bakery,Blueberry Muffin,Venti,4,189,0,756,37.8,793.8,UPI,Takeaway,50+,Female,Cloudy,Weekday,Afternoon,Returning,No,5,Low
1562,CUST5053,24-08-2025,Sunday,August,13:38,107,Chennai,South,Coffee,Caffe Latte,Grande,1,266,0,266,13.3,279.3,Card,Takeaway,36-50,Female,Sunny,Weekend,Afternoon,Returning,No,5,Low
1563,CUST9849,04-04-2025,Friday,April,01:34,110,Chennai,South,Coffee,Americano,Tall,2,237,10,474,23.7,450.3,UPI,Dine-In,26-35,Female,Cloudy,Weekday,Evening,New,No,3,Low
1564,CUST9406,11-05-2025,Sunday,May,01:08,105,Delhi,North,Coffee,Espresso,Venti,4,165,10,660,33,627,Card,Dine-In,18-25,Female,Cloudy,Weekend,Morning,New,No,4,High
1565,CUST2500,25-08-2025,Monday,August,01:19,111,Kochi,South,Bakery,Blueberry Muffin,Tall,4,155,5,620,31,620,UPI,Delivery,36-50,Female,Cloudy,Weekday,Afternoon,Returning,No,3,Medium
1566,CUST8874,02-05-2025,Friday,May,23:26,117,Delhi,North,Bakery,Butter Croissant,Venti,1,164,0,164,8.2,172.2,Card,Delivery,26-35,Male,Cloudy,Weekday,Afternoon,Returning,No,5,High
1567,CUST6758,16-02-2025,Sunday,February,10:15,120,Delhi,North,Coffee,Espresso,Venti,3,171,5,513,25.65,513,Card,Dine-In,26-35,Female,Rainy,Weekend,Afternoon,New,No,4,Low
1568,CUST9694,05-10-2025,Sunday,October,17:43,117,Chennai,South,Coffee,Espresso,Tall,1,193,15,193,9.65,173.7,UPI,Dine-In,26-35,Male,Sunny,Weekend,Morning,New,Yes,5,High
1569,CUST2421,19-02-2025,Wednesday,February,21:42,111,Bengaluru,South,Frappuccino,Caramel Frappuccino,Tall,1,351,0,351,17.55,368.55,Card,Takeaway,36-50,Female,Sunny,Weekday,Evening,Returning,No,5,Medium
1570,CUST4113,23-07-2025,Wednesday,July,19:46,113,Hyderabad,South,Frappuccino,Caramel Frappuccino,Tall,1,359,5,359,17.95,359,UPI,Delivery,26-35,Female,Sunny,Weekday,Morning,New,Yes,5,High
1571,CUST5997,18-02-2025,Tuesday,February,14:02,105,Chennai,South,Coffee,Mocha,Grande,2,300,10,600,30,570,Cash,Takeaway,26-35,Male,Cloudy,Weekday,Evening,Returning,No,5,High
1572,CUST8812,17-10-2025,Friday,October,19:29,117,Mumbai,West,Bakery,Butter Croissant,Tall,4,160,5,640,32,640,UPI,Takeaway,26-35,Male,Cloudy,Weekday,Evening,New,No,4,Medium
1573,CUST5805,02-02-2025,Sunday,February,20:54,101,Hyderabad,South,Coffee,Espresso,Grande,2,201,0,402,20.1,422.1,Card,Dine-In,36-50,Male,Rainy,Weekend,Afternoon,Returning,No,3,Medium
1574,CUST4373,09-01-2025,Thursday,January,22:29,101,Mumbai,West,Cold Beverage,Cold Brew,Tall,1,279,15,279,13.95,251.1,Cash,Dine-In,18-25,Male,Sunny,Weekday,Morning,New,No,4,High
1575,CUST7126,18-06-2025,Wednesday,June,02:50,110,Bengaluru,South,Coffee,Mocha,Venti,3,317,10,951,47.55,903.45,UPI,Takeaway,18-25,Male,Rainy,Weekday,Morning,Returning,No,5,Low
1576,CUST6760,09-02-2025,Sunday,February,07:26,114,Kochi,South,Bakery,Butter Croissant,Tall,1,154,0,154,7.7,161.7,Cash,Dine-In,18-25,Male,Sunny,Weekend,Evening,Returning,Yes,5,Low
1577,CUST1434,30-12-2025,Tuesday,December,13:49,114,Mumbai,West,Cold Beverage,Cold Brew,Venti,3,302,0,906,45.3,951.3,Cash,Takeaway,18-25,Female,Sunny,Weekday,Afternoon,Returning,No,4,Low
1578,CUST4666,17-11-2025,Monday,November,07:56,102,Chennai,South,Frappuccino,Caramel Frappuccino,Venti,5,383,0,1915,95.75,2010.75,Card,Delivery,36-50,Male,Rainy,Weekday,Evening,Returning,No,5,Low
1579,CUST4443,22-07-2025,Tuesday,July,16:45,115,Mumbai,West,Coffee,Americano,Tall,2,234,0,468,23.4,491.4,UPI,Dine-In,18-25,Male,Sunny,Weekday,Afternoon,New,No,5,Low
1580,CUST2756,25-02-2025,Tuesday,February,17:51,108,Bengaluru,South,Coffee,Cappuccino,Grande,5,243,0,1215,60.75,1275.75,Cash,Takeaway,36-50,Female,Rainy,Weekday,Morning,Returning,Yes,4,Medium
1581,CUST9816,23-08-2025,Saturday,August,14:50,117,Kochi,South,Coffee,Caffe Latte,Venti,5,298,0,1490,74.5,1564.5,UPI,Dine-In,50+,Male,Cloudy,Weekend,Afternoon,New,No,3,High
1582,CUST5086,02-11-2025,Sunday,November,19:58,114,Hyderabad,South,Coffee,Americano,Tall,2,208,0,416,20.8,436.8,Cash,Delivery,50+,Female,Sunny,Weekend,Afternoon,New,Yes,5,Medium
1583,CUST3847,17-08-2025,Sunday,August,20:50,120,Kochi,South,Tea,Green Tea,Venti,1,201,10,201,10.05,190.95,UPI,Delivery,26-35,Female,Cloudy,Weekend,Morning,Returning,No,3,Low
1584,CUST7248,20-10-2025,Monday,October,04:44,105,Mumbai,West,Coffee,Cappuccino,Grande,1,271,15,271,13.55,243.9,Card,Takeaway,50+,Female,Sunny,Weekday,Evening,Returning,Yes,4,Medium
1585,CUST9432,04-02-2025,Tuesday,February,16:50,115,Delhi,North,Coffee,Cappuccino,Venti,2,246,5,492,24.6,492,Cash,Takeaway,18-25,Male,Rainy,Weekday,Evening,Returning,No,3,Low
1586,CUST7720,16-11-2025,Sunday,November,14:50,106,Kochi,South,Coffee,Americano,Venti,4,243,0,972,48.6,1020.6,UPI,Delivery,36-50,Female,Cloudy,Weekend,Evening,Returning,Yes,4,Low
1587,CUST6057,09-03-2025,Sunday,March,22:45,119,Bengaluru,South,Coffee,Americano,Grande,1,200,5,200,10,200,Cash,Takeaway,26-35,Female,Sunny,Weekend,Afternoon,New,No,3,High
1588,CUST8354,27-01-2025,Monday,January,07:11,117,Kochi,South,Coffee,Caffe Latte,Tall,3,287,15,861,43.05,774.9,Card,Dine-In,50+,Male,Rainy,Weekday,Evening,New,Yes,3,High
1589,CUST9774,24-02-2025,Monday,February,19:12,120,Kochi,South,Bakery,Butter Croissant,Grande,3,185,15,555,27.75,499.5,Card,Delivery,26-35,Female,Rainy,Weekday,Evening,New,No,5,Medium
1590,CUST8788,26-03-2025,Wednesday,March,15:25,100,Delhi,North,Coffee,Espresso,Venti,3,170,0,510,25.5,535.5,Cash,Delivery,26-35,Male,Cloudy,Weekday,Evening,New,Yes,3,High
1591,CUST8691,29-05-2025,Thursday,May,06:01,117,Delhi,North,Coffee,Americano,Venti,1,228,0,228,11.4,239.4,Card,Dine-In,26-35,Male,Sunny,Weekday,Morning,New,No,3,High
1592,CUST7418,27-11-2025,Thursday,November,04:04,119,Delhi,North,Coffee,Americano,Grande,2,209,5,418,20.9,418,UPI,Takeaway,36-50,Female,Rainy,Weekday,Evening,New,No,4,Low
1593,CUST1699,01-01-2025,Wednesday,January,08:35,102,Kochi,South,Frappuccino,Caramel Frappuccino,Tall,4,378,10,1512,75.6,1436.4,Card,Dine-In,18-25,Female,Cloudy,Weekday,Afternoon,Returning,No,4,Low
1594,CUST7215,09-09-2025,Tuesday,September,16:56,108,Kochi,South,Coffee,Caffe Latte,Venti,3,268,15,804,40.2,723.6,Card,Dine-In,36-50,Male,Rainy,Weekday,Morning,New,No,5,Medium
1595,CUST2926,13-03-2025,Thursday,March,10:38,113,Mumbai,West,Coffee,Americano,Grande,1,237,5,237,11.85,237,Card,Delivery,36-50,Male,Rainy,Weekday,Evening,New,No,3,Low
1596,CUST1876,24-04-2025,Thursday,April,02:51,105,Bengaluru,South,Cold Beverage,Cold Brew,Grande,4,294,5,1176,58.8,1176,UPI,Delivery,50+,Male,Sunny,Weekday,Morning,New,No,3,High
1597,CUST6247,02-06-2025,Monday,June,10:21,118,Hyderabad,South,Bakery,Blueberry Muffin,Tall,5,191,15,955,47.75,859.5,UPI,Delivery,26-35,Female,Rainy,Weekday,Afternoon,New,Yes,5,High
1598,CUST9871,26-04-2025,Saturday,April,03:14,100,Bengaluru,South,Coffee,Mocha,Venti,1,284,0,284,14.2,298.2,Card,Takeaway,36-50,Male,Rainy,Weekend,Afternoon,New,No,4,Low
1599,CUST4656,20-09-2025,Saturday,September,23:46,120,Chennai,South,Bakery,Blueberry Muffin,Venti,2,194,0,388,19.4,407.4,Card,Takeaway,26-35,Male,Cloudy,Weekend,Evening,New,Yes,3,High
1600,CUST9418,17-01-2025,Friday,January,16:36,120,Kochi,South,Coffee,Caffe Latte,Grande,1,297,15,297,14.85,267.3,Cash,Takeaway,36-50,Female,Sunny,Weekday,Afternoon,New,Yes,3,High
1601,CUST6981,08-06-2025,Sunday,June,17:18,118,Hyderabad,South,Coffee,Americano,Venti,4,228,0,912,45.6,957.6,UPI,Takeaway,36-50,Female,Sunny,Weekend,Evening,Returning,Yes,4,Medium
1602,CUST8110,17-08-2025,Sunday,August,02:53,105,Bengaluru,South,Coffee,Espresso,Tall,3,176,5,528,26.4,528,UPI,Takeaway,18-25,Female,Rainy,Weekend,Afternoon,Returning,Yes,3,High
1603,CUST8469,06-09-2025,Saturday,September,07:22,105,Mumbai,West,Tea,Green Tea,Tall,5,170,10,850,42.5,807.5,Cash,Dine-In,18-25,Female,Rainy,Weekend,Afternoon,New,Yes,3,Medium
1604,CUST9742,29-01-2025,Wednesday,January,14:38,103,Chennai,South,Bakery,Blueberry Muffin,Venti,2,184,0,368,18.4,386.4,Card,Takeaway,50+,Male,Cloudy,Weekday,Afternoon,Returning,No,3,Low
1605,CUST5468,02-11-2025,Sunday,November,07:17,113,Kochi,South,Coffee,Caffe Latte,Grande,4,286,5,1144,57.2,1144,Cash,Takeaway,18-25,Male,Cloudy,Weekend,Afternoon,Returning,Yes,4,High
1606,CUST5787,07-05-2025,Wednesday,May,22:33,108,Bengaluru,South,Bakery,Blueberry Muffin,Venti,4,164,5,656,32.8,656,Cash,Takeaway,50+,Male,Cloudy,Weekday,Morning,Returning,No,4,Medium
1607,CUST2396,29-04-2025,Tuesday,April,06:39,120,Mumbai,West,Cold Beverage,Cold Brew,Venti,2,303,10,606,30.3,575.7,Cash,Delivery,36-50,Female,Sunny,Weekday,Evening,Returning,Yes,3,Low
1608,CUST6321,12-03-2025,Wednesday,March,13:20,108,Mumbai,West,Bakery,Blueberry Muffin,Grande,3,155,15,465,23.25,418.5,Cash,Takeaway,26-35,Male,Rainy,Weekday,Morning,Returning,No,4,Low
1609,CUST2273,17-11-2025,Monday,November,12:31,112,Bengaluru,South,Tea,Green Tea,Venti,3,192,10,576,28.8,547.2,Cash,Takeaway,18-25,Female,Sunny,Weekday,Evening,New,No,3,Medium
1610,CUST5278,24-07-2025,Thursday,July,17:16,119,Hyderabad,South,Coffee,Cappuccino,Tall,4,261,10,1044,52.2,991.8,UPI,Delivery,50+,Female,Sunny,Weekday,Afternoon,New,Yes,3,Low
1611,CUST2570,23-01-2025,Thursday,January,03:37,120,Delhi,North,Coffee,Americano,Venti,4,237,5,948,47.4,948,Card,Delivery,36-50,Female,Rainy,Weekday,Morning,Returning,Yes,3,Low
1612,CUST6134,15-10-2025,Wednesday,October,19:01,102,Bengaluru,South,Frappuccino,Caramel Frappuccino,Venti,2,380,5,760,38,760,Cash,Dine-In,18-25,Female,Sunny,Weekday,Evening,Returning,No,5,High
1613,CUST9555,05-11-2025,Wednesday,November,16:00,108,Bengaluru,South,Coffee,Espresso,Grande,1,161,15,161,8.05,144.9,Card,Dine-In,36-50,Male,Rainy,Weekday,Morning,Returning,Yes,5,High
1614,CUST4100,18-06-2025,Wednesday,June,20:11,114,Hyderabad,South,Tea,Green Tea,Grande,5,184,5,920,46,920,Cash,Dine-In,50+,Female,Cloudy,Weekday,Morning,New,No,4,Low
1615,CUST9665,09-01-2025,Thursday,January,10:26,102,Kochi,South,Coffee,Caffe Latte,Venti,4,295,15,1180,59,1062,Cash,Dine-In,36-50,Male,Sunny,Weekday,Evening,New,No,5,Low
1616,CUST2305,06-04-2025,Sunday,April,20:52,104,Kochi,South,Coffee,Caffe Latte,Grande,5,295,10,1475,73.75,1401.25,UPI,Takeaway,18-25,Female,Sunny,Weekend,Afternoon,New,Yes,3,High
1617,CUST9340,12-05-2025,Monday,May,11:43,113,Hyderabad,South,Coffee,Mocha,Venti,1,317,10,317,15.85,301.15,Cash,Takeaway,26-35,Male,Cloudy,Weekday,Evening,New,Yes,5,Medium
1618,CUST5190,05-08-2025,Tuesday,August,12:10,117,Hyderabad,South,Cold Beverage,Cold Brew,Grande,4,294,10,1176,58.8,1117.2,UPI,Delivery,50+,Female,Cloudy,Weekday,Afternoon,New,Yes,4,Medium
1619,CUST2881,22-12-2025,Monday,December,23:01,104,Hyderabad,South,Bakery,Blueberry Muffin,Venti,3,154,15,462,23.1,415.8,Card,Dine-In,18-25,Male,Sunny,Weekday,Afternoon,New,No,3,Low
1620,CUST4096,02-03-2025,Sunday,March,05:00,116,Mumbai,West,Coffee,Caffe Latte,Tall,4,267,10,1068,53.4,1014.6,UPI,Dine-In,50+,Male,Sunny,Weekend,Morning,Returning,No,4,Low
1621,CUST9843,13-09-2025,Saturday,September,02:40,115,Kochi,South,Coffee,Espresso,Tall,2,202,5,404,20.2,404,Card,Takeaway,18-25,Female,Rainy,Weekend,Morning,Returning,No,4,Medium
1622,CUST1004,24-06-2025,Tuesday,June,12:11,112,Delhi,North,Cold Beverage,Cold Brew,Venti,1,292,0,292,14.6,306.6,Card,Takeaway,50+,Female,Cloudy,Weekday,Morning,Returning,Yes,3,High
1623,CUST4883,13-04-2025,Sunday,April,15:48,107,Delhi,North,Coffee,Cappuccino,Grande,3,241,15,723,36.15,650.7,Cash,Takeaway,18-25,Male,Sunny,Weekend,Afternoon,New,Yes,3,Medium
1624,CUST1866,25-06-2025,Wednesday,June,17:16,108,Hyderabad,South,Coffee,Espresso,Venti,4,167,15,668,33.4,601.2,UPI,Delivery,26-35,Female,Rainy,Weekday,Morning,Returning,No,3,Low
1625,CUST3385,16-07-2025,Wednesday,July,00:49,100,Bengaluru,South,Coffee,Espresso,Tall,2,198,5,396,19.8,396,UPI,Takeaway,50+,Female,Sunny,Weekday,Afternoon,New,Yes,3,Low
1626,CUST2855,02-06-2025,Monday,June,08:49,105,Hyderabad,South,Coffee,Caffe Latte,Grande,5,260,5,1300,65,1300,Card,Dine-In,26-35,Male,Sunny,Weekday,Morning,New,Yes,5,Low
1627,CUST9601,18-02-2025,Tuesday,February,11:28,120,Hyderabad,South,Bakery,Butter Croissant,Grande,3,184,10,552,27.6,524.4,UPI,Takeaway,18-25,Male,Cloudy,Weekday,Afternoon,New,No,3,Low
1628,CUST7089,12-07-2025,Saturday,July,23:00,117,Chennai,South,Tea,Green Tea,Grande,1,178,0,178,8.9,186.9,UPI,Dine-In,26-35,Male,Sunny,Weekend,Afternoon,New,No,4,High
1629,CUST7450,24-03-2025,Monday,March,09:29,116,Hyderabad,South,Coffee,Espresso,Grande,1,204,10,204,10.2,193.8,Cash,Dine-In,50+,Female,Cloudy,Weekday,Morning,Returning,No,4,Medium
1630,CUST6774,24-09-2025,Wednesday,September,19:39,119,Delhi,North,Bakery,Blueberry Muffin,Tall,5,181,0,905,45.25,950.25,Card,Delivery,50+,Female,Sunny,Weekday,Afternoon,New,No,3,High
1631,CUST2876,18-09-2025,Thursday,September,08:11,110,Chennai,South,Coffee,Mocha,Grande,2,295,5,590,29.5,590,Cash,Delivery,18-25,Male,Cloudy,Weekday,Evening,Returning,No,3,High
1632,CUST6515,29-03-2025,Saturday,March,10:01,114,Kochi,South,Coffee,Mocha,Venti,2,292,0,584,29.2,613.2,Card,Dine-In,50+,Male,Cloudy,Weekend,Morning,New,Yes,5,High
1633,CUST3905,27-04-2025,Sunday,April,10:02,109,Hyderabad,South,Coffee,Caffe Latte,Venti,5,290,5,1450,72.5,1450,Cash,Delivery,36-50,Female,Sunny,Weekend,Morning,Returning,Yes,3,High
1634,CUST5918,31-10-2025,Friday,October,19:06,103,Hyderabad,South,Coffee,Caffe Latte,Tall,2,281,5,562,28.1,562,Card,Delivery,18-25,Male,Rainy,Weekday,Morning,Returning,Yes,5,High
1635,CUST4936,09-03-2025,Sunday,March,05:47,107,Hyderabad,South,Coffee,Espresso,Venti,3,193,15,579,28.95,521.1,UPI,Delivery,18-25,Male,Rainy,Weekend,Afternoon,New,No,3,High
1636,CUST5676,16-04-2025,Wednesday,April,22:06,113,Hyderabad,South,Coffee,Americano,Grande,1,201,15,201,10.05,180.9,UPI,Delivery,26-35,Female,Rainy,Weekday,Evening,Returning,Yes,5,Low
1637,CUST3731,25-12-2025,Thursday,December,00:52,109,Delhi,North,Bakery,Blueberry Muffin,Venti,3,183,10,549,27.45,521.55,UPI,Dine-In,26-35,Female,Rainy,Weekday,Evening,Returning,Yes,3,Medium
1638,CUST6136,03-10-2025,Friday,October,13:21,114,Bengaluru,South,Frappuccino,Caramel Frappuccino,Venti,5,372,0,1860,93,1953,Cash,Takeaway,18-25,Male,Sunny,Weekday,Afternoon,New,Yes,5,Medium
1639,CUST1621,30-08-2025,Saturday,August,21:00,104,Delhi,North,Coffee,Mocha,Venti,2,287,5,574,28.7,574,Card,Delivery,26-35,Female,Rainy,Weekend,Evening,New,Yes,4,High
1640,CUST3567,02-12-2025,Tuesday,December,03:23,120,Bengaluru,South,Coffee,Espresso,Venti,4,190,5,760,38,760,UPI,Dine-In,50+,Female,Sunny,Weekday,Afternoon,Returning,No,4,High
1641,CUST6832,13-10-2025,Monday,October,11:35,107,Chennai,South,Coffee,Mocha,Grande,3,324,5,972,48.6,972,Cash,Dine-In,26-35,Male,Sunny,Weekday,Evening,Returning,Yes,5,High
1642,CUST7626,26-08-2025,Tuesday,August,13:42,101,Delhi,North,Cold Beverage,Cold Brew,Grande,3,312,15,936,46.8,842.4,UPI,Delivery,26-35,Female,Sunny,Weekday,Morning,New,No,3,Medium
1643,CUST4952,11-06-2025,Wednesday,June,01:01,109,Chennai,South,Coffee,Cappuccino,Grande,3,277,0,831,41.55,872.55,Card,Dine-In,18-25,Male,Cloudy,Weekday,Evening,Returning,No,4,Medium
1644,CUST2521,11-10-2025,Saturday,October,04:10,101,Mumbai,West,Tea,Green Tea,Grande,5,210,15,1050,52.5,945,Card,Delivery,36-50,Male,Rainy,Weekend,Evening,Returning,No,4,Medium
1645,CUST9830,03-09-2025,Wednesday,September,06:44,115,Kochi,South,Coffee,Cappuccino,Venti,3,247,5,741,37.05,741,Card,Dine-In,26-35,Female,Cloudy,Weekday,Afternoon,Returning,No,3,Medium
1646,CUST4639,22-07-2025,Tuesday,July,00:56,106,Chennai,South,Bakery,Butter Croissant,Grande,1,163,10,163,8.15,154.85,Cash,Dine-In,50+,Female,Cloudy,Weekday,Morning,New,No,4,Medium
1647,CUST2251,20-09-2025,Saturday,September,21:08,101,Hyderabad,South,Coffee,Mocha,Tall,4,314,10,1256,62.8,1193.2,UPI,Dine-In,18-25,Male,Cloudy,Weekend,Afternoon,Returning,No,5,High
1648,CUST9990,15-04-2025,Tuesday,April,11:28,104,Delhi,North,Coffee,Mocha,Grande,4,298,10,1192,59.6,1132.4,Card,Dine-In,18-25,Male,Cloudy,Weekday,Afternoon,Returning,No,4,Medium
1649,CUST3102,29-11-2025,Saturday,November,00:00,111,Kochi,South,Bakery,Blueberry Muffin,Grande,1,158,5,158,7.9,158,Card,Dine-In,50+,Male,Cloudy,Weekend,Evening,Returning,Yes,5,Low
1650,CUST5638,21-05-2025,Wednesday,May,12:08,119,Bengaluru,South,Coffee,Mocha,Tall,3,293,10,879,43.95,835.05,Card,Delivery,26-35,Male,Cloudy,Weekday,Evening,New,Yes,4,Medium
1651,CUST1480,17-03-2025,Monday,March,23:12,102,Chennai,South,Coffee,Cappuccino,Grande,4,268,5,1072,53.6,1072,Cash,Dine-In,18-25,Male,Cloudy,Weekday,Morning,New,No,5,Medium
1652,CUST5569,24-01-2025,Friday,January,17:22,105,Delhi,North,Coffee,Mocha,Grande,3,311,5,933,46.65,933,Cash,Delivery,36-50,Male,Cloudy,Weekday,Evening,Returning,No,4,Medium
1653,CUST3544,25-05-2025,Sunday,May,13:26,101,Kochi,South,Frappuccino,Caramel Frappuccino,Venti,3,349,15,1047,52.35,942.3,Cash,Dine-In,26-35,Male,Rainy,Weekend,Afternoon,Returning,No,4,High
1654,CUST8412,18-04-2025,Friday,April,15:40,114,Hyderabad,South,Tea,Green Tea,Venti,5,210,10,1050,52.5,997.5,Cash,Dine-In,36-50,Male,Cloudy,Weekday,Morning,New,No,4,Medium
1655,CUST4355,12-07-2025,Saturday,July,09:58,106,Bengaluru,South,Tea,Green Tea,Venti,4,203,15,812,40.6,730.8,UPI,Delivery,50+,Male,Rainy,Weekend,Afternoon,Returning,Yes,4,Medium
1656,CUST1163,25-11-2025,Tuesday,November,23:26,111,Chennai,South,Cold Beverage,Cold Brew,Venti,1,310,0,310,15.5,325.5,Card,Dine-In,36-50,Male,Rainy,Weekday,Morning,New,No,4,Low
1657,CUST2255,16-07-2025,Wednesday,July,01:58,107,Hyderabad,South,Cold Beverage,Cold Brew,Grande,5,303,0,1515,75.75,1590.75,Card,Dine-In,26-35,Male,Cloudy,Weekday,Morning,New,Yes,4,High
1658,CUST5809,11-03-2025,Tuesday,March,11:33,100,Delhi,North,Coffee,Caffe Latte,Venti,4,300,5,1200,60,1200,Card,Takeaway,50+,Male,Rainy,Weekday,Morning,New,Yes,5,Medium
1659,CUST3937,12-11-2025,Wednesday,November,06:59,109,Hyderabad,South,Bakery,Butter Croissant,Venti,2,173,0,346,17.3,363.3,UPI,Takeaway,50+,Female,Sunny,Weekday,Afternoon,Returning,No,4,Medium
1660,CUST2387,09-12-2025,Tuesday,December,22:11,111,Bengaluru,South,Coffee,Espresso,Grande,1,190,15,190,9.5,171,Cash,Dine-In,36-50,Male,Rainy,Weekday,Afternoon,Returning,No,4,Low
1661,CUST1403,05-05-2025,Monday,May,23:57,107,Chennai,South,Coffee,Cappuccino,Venti,2,256,15,512,25.6,460.8,Cash,Takeaway,36-50,Male,Rainy,Weekday,Afternoon,Returning,No,3,Low
